  X         Y          Z
  78.1917  15.0490    235.00
  78.2083  15.0490    235.00
  78.2250  15.0490    237.00
  78.2417  15.0490    243.00
  78.2583  15.0490    241.00
  78.2750  15.0490    233.00
  78.2917  15.0490    229.00
  78.3083  15.0490    201.00
  78.3250  15.0490    197.00
  78.3417  15.0490    191.00
  78.3583  15.0490    187.00
  78.3750  15.0490    185.00
  78.3917  15.0490    179.00
  78.4083  15.0490    175.00
  78.4250  15.0490    169.00
  78.4417  15.0490    169.00
  78.4583  15.0490    173.00
  78.4750  15.0490    175.00
  78.4917  15.0490    175.00
  78.5083  15.0490    171.00
  78.5250  15.0490    167.00
  78.5417  15.0490    165.00
  78.5583  15.0490    167.00
  78.5750  15.0490    173.00
  78.5917  15.0490    177.00
  78.6083  15.0490    181.00
  78.6250  15.0490    187.00
  78.6417  15.0490    195.00
  78.6583  15.0490    315.00
  78.6750  15.0490    445.00
  78.6917  15.0490    307.00
  78.7083  15.0490    377.00
  78.7250  15.0490    373.00
  78.7417  15.0490    415.00
  78.7583  15.0490    633.00
  78.7750  15.0490    593.00
  78.7917  15.0490    447.00
  78.8083  15.0490    353.00
  78.8250  15.0490    321.00
  78.8417  15.0490    279.00
  78.8583  15.0490    255.00
  78.8750  15.0490    239.00
  78.8917  15.0490    215.00
  78.9083  15.0490    197.00
  78.9250  15.0490    187.00
  78.9417  15.0490    179.00
  78.9583  15.0490    177.00
  78.9750  15.0490    177.00
  78.9917  15.0490    183.00
  79.0083  15.0490    189.00
  79.0250  15.0490    191.00
  79.0417  15.0490    207.00
  79.0583  15.0490    239.00
  79.0750  15.0490    393.00
  79.0917  15.0490    529.00
  79.1083  15.0490    325.00
  79.1250  15.0490    271.00
  79.1417  15.0490    227.00
  79.1583  15.0490    217.00
  79.1750  15.0490    241.00
  79.1917  15.0490    513.00
  79.2083  15.0490    459.00
  79.2250  15.0490    389.00
  79.2417  15.0490    237.00
  79.2583  15.0490    237.00
  79.2750  15.0490    179.00
  79.2917  15.0490    167.00
  79.3083  15.0490    153.00
  79.3250  15.0490    139.00
  79.3417  15.0490    131.00
  79.3583  15.0490    123.00
  79.3750  15.0490    135.00
  79.3917  15.0490    111.00
  79.4083  15.0490    105.00
  79.4250  15.0490    101.00
  79.4417  15.0490     97.00
  79.4583  15.0490     97.00
  79.4750  15.0490     87.00
  79.4917  15.0490     81.00
  79.5083  15.0490     79.00
  79.5250  15.0490     77.00
  79.5417  15.0490     71.00
  79.5583  15.0490     69.00
  79.5750  15.0490     65.00
  79.5917  15.0490     67.00
  79.6083  15.0490     61.00
  79.6250  15.0490     59.00
  79.6417  15.0490     61.00
  79.6583  15.0490     53.00
  79.6750  15.0490     51.00
  79.6917  15.0490     45.00
  79.7083  15.0490     39.00
  79.7250  15.0490     39.00
  79.7417  15.0490     39.00
  79.7583  15.0490     33.00
  79.7750  15.0490     37.00
  79.7917  15.0490     35.00
  79.8083  15.0490     31.00
  79.8250  15.0490     29.00
  79.8417  15.0490     25.00
  79.8583  15.0490     23.00
  79.8750  15.0490     31.00
  79.8917  15.0490     37.00
  79.9083  15.0490     31.00
  79.9250  15.0490     31.00
  79.9417  15.0490     31.00
  79.9583  15.0490     35.00
  79.9750  15.0490     31.00
  79.9917  15.0490     21.00
  80.0083  15.0490     21.00
  78.0083  15.0329    307.00
  78.0250  15.0329    339.00
  78.0417  15.0329    355.00
  78.0583  15.0329    355.00
  78.0750  15.0329    335.00
  78.0917  15.0329    315.00
  78.1083  15.0329    297.00
  78.1250  15.0329    297.00
  78.1417  15.0329    293.00
  78.1583  15.0329    257.00
  78.1750  15.0329    247.00
  78.1917  15.0329    245.00
  78.2083  15.0329    241.00
  78.2250  15.0329    235.00
  78.2417  15.0329    231.00
  78.2583  15.0329    239.00
  78.2750  15.0329    245.00
  78.2917  15.0329    253.00
  78.3083  15.0329    233.00
  78.3250  15.0329    209.00
  78.3417  15.0329    203.00
  78.3583  15.0329    201.00
  78.3750  15.0329    199.00
  78.3917  15.0329    179.00
  78.4083  15.0329    173.00
  78.4250  15.0329    171.00
  78.4417  15.0329    169.00
  78.4583  15.0329    171.00
  78.4750  15.0329    171.00
  78.4917  15.0329    169.00
  78.5083  15.0329    167.00
  78.5250  15.0329    165.00
  78.5417  15.0329    163.00
  78.5583  15.0329    167.00
  78.5750  15.0329    169.00
  78.5917  15.0329    173.00
  78.6083  15.0329    179.00
  78.6250  15.0329    181.00
  78.6417  15.0329    201.00
  78.6583  15.0329    331.00
  78.6750  15.0329    441.00
  78.6917  15.0329    303.00
  78.7083  15.0329    387.00
  78.7250  15.0329    385.00
  78.7417  15.0329    431.00
  78.7583  15.0329    625.00
  78.7750  15.0329    679.00
  78.7917  15.0329    435.00
  78.8083  15.0329    401.00
  78.8250  15.0329    327.00
  78.8417  15.0329    277.00
  78.8583  15.0329    259.00
  78.8750  15.0329    229.00
  78.8917  15.0329    213.00
  78.9083  15.0329    195.00
  78.9250  15.0329    183.00
  78.9417  15.0329    175.00
  78.9583  15.0329    171.00
  78.9750  15.0329    173.00
  78.9917  15.0329    179.00
  79.0083  15.0329    187.00
  79.0250  15.0329    189.00
  79.0417  15.0329    203.00
  79.0583  15.0329    235.00
  79.0750  15.0329    397.00
  79.0917  15.0329    489.00
  79.1083  15.0329    347.00
  79.1250  15.0329    251.00
  79.1417  15.0329    231.00
  79.1583  15.0329    213.00
  79.1750  15.0329    219.00
  79.1917  15.0329    267.00
  79.2083  15.0329    395.00
  79.2250  15.0329    307.00
  79.2417  15.0329    205.00
  79.2583  15.0329    195.00
  79.2750  15.0329    179.00
  79.2917  15.0329    163.00
  79.3083  15.0329    155.00
  79.3250  15.0329    141.00
  79.3417  15.0329    133.00
  79.3583  15.0329    147.00
  79.3750  15.0329    175.00
  79.3917  15.0329    127.00
  79.4083  15.0329    117.00
  79.4250  15.0329    111.00
  79.4417  15.0329    105.00
  79.4583  15.0329    103.00
  79.4750  15.0329     95.00
  79.4917  15.0329     91.00
  79.5083  15.0329     81.00
  79.5250  15.0329     73.00
  79.5417  15.0329     69.00
  79.5583  15.0329     67.00
  79.5750  15.0329     59.00
  79.5917  15.0329     59.00
  79.6083  15.0329     55.00
  79.6250  15.0329     53.00
  79.6417  15.0329     51.00
  79.6583  15.0329     47.00
  79.6750  15.0329     45.00
  79.6917  15.0329     45.00
  79.7083  15.0329     49.00
  79.7250  15.0329     49.00
  79.7417  15.0329     41.00
  79.7583  15.0329     39.00
  79.7750  15.0329     37.00
  79.7917  15.0329     35.00
  79.8083  15.0329     33.00
  79.8250  15.0329     29.00
  79.8417  15.0329     25.00
  79.8583  15.0329     27.00
  79.8750  15.0329     37.00
  79.8917  15.0329     37.00
  79.9083  15.0329     35.00
  79.9250  15.0329     41.00
  79.9417  15.0329     37.00
  79.9583  15.0329     39.00
  79.9750  15.0329     37.00
  79.9917  15.0329     27.00
  80.0083  15.0329     23.00
  78.0083  15.0168    281.00
  78.0250  15.0168    315.00
  78.0417  15.0168    337.00
  78.0583  15.0168    353.00
  78.0750  15.0168    317.00
  78.0917  15.0168    301.00
  78.1083  15.0168    287.00
  78.1250  15.0168    273.00
  78.1417  15.0168    275.00
  78.1583  15.0168    253.00
  78.1750  15.0168    249.00
  78.1917  15.0168    249.00
  78.2083  15.0168    243.00
  78.2250  15.0168    235.00
  78.2417  15.0168    227.00
  78.2583  15.0168    225.00
  78.2750  15.0168    249.00
  78.2917  15.0168    253.00
  78.3083  15.0168    255.00
  78.3250  15.0168    257.00
  78.3417  15.0168    253.00
  78.3583  15.0168    239.00
  78.3750  15.0168    199.00
  78.3917  15.0168    179.00
  78.4083  15.0168    173.00
  78.4250  15.0168    169.00
  78.4417  15.0168    167.00
  78.4583  15.0168    167.00
  78.4750  15.0168    171.00
  78.4917  15.0168    167.00
  78.5083  15.0168    165.00
  78.5250  15.0168    163.00
  78.5417  15.0168    163.00
  78.5583  15.0168    163.00
  78.5750  15.0168    167.00
  78.5917  15.0168    169.00
  78.6083  15.0168    175.00
  78.6250  15.0168    177.00
  78.6417  15.0168    197.00
  78.6583  15.0168    323.00
  78.6750  15.0168    457.00
  78.6917  15.0168    311.00
  78.7083  15.0168    417.00
  78.7250  15.0168    407.00
  78.7417  15.0168    395.00
  78.7583  15.0168    533.00
  78.7750  15.0168    587.00
  78.7917  15.0168    477.00
  78.8083  15.0168    397.00
  78.8250  15.0168    365.00
  78.8417  15.0168    263.00
  78.8583  15.0168    265.00
  78.8750  15.0168    219.00
  78.8917  15.0168    207.00
  78.9083  15.0168    193.00
  78.9250  15.0168    181.00
  78.9417  15.0168    173.00
  78.9583  15.0168    169.00
  78.9750  15.0168    175.00
  78.9917  15.0168    181.00
  79.0083  15.0168    187.00
  79.0250  15.0168    187.00
  79.0417  15.0168    201.00
  79.0583  15.0168    229.00
  79.0750  15.0168    381.00
  79.0917  15.0168    485.00
  79.1083  15.0168    313.00
  79.1250  15.0168    247.00
  79.1417  15.0168    233.00
  79.1583  15.0168    211.00
  79.1750  15.0168    201.00
  79.1917  15.0168    201.00
  79.2083  15.0168    267.00
  79.2250  15.0168    297.00
  79.2417  15.0168    245.00
  79.2583  15.0168    187.00
  79.2750  15.0168    205.00
  79.2917  15.0168    179.00
  79.3083  15.0168    147.00
  79.3250  15.0168    141.00
  79.3417  15.0168    137.00
  79.3583  15.0168    147.00
  79.3750  15.0168    157.00
  79.3917  15.0168    153.00
  79.4083  15.0168    141.00
  79.4250  15.0168    117.00
  79.4417  15.0168    115.00
  79.4583  15.0168    111.00
  79.4750  15.0168    105.00
  79.4917  15.0168     95.00
  79.5083  15.0168     89.00
  79.5250  15.0168     81.00
  79.5417  15.0168     69.00
  79.5583  15.0168     65.00
  79.5750  15.0168     65.00
  79.5917  15.0168     63.00
  79.6083  15.0168     59.00
  79.6250  15.0168     59.00
  79.6417  15.0168     55.00
  79.6583  15.0168     53.00
  79.6750  15.0168     53.00
  79.6917  15.0168     49.00
  79.7083  15.0168     45.00
  79.7250  15.0168     43.00
  79.7417  15.0168     39.00
  79.7583  15.0168     37.00
  79.7750  15.0168     35.00
  79.7917  15.0168     31.00
  79.8083  15.0168     29.00
  79.8250  15.0168     27.00
  79.8417  15.0168     31.00
  79.8583  15.0168     35.00
  79.8750  15.0168     43.00
  79.8917  15.0168     39.00
  79.9083  15.0168     43.00
  79.9250  15.0168     43.00
  79.9417  15.0168     39.00
  79.9583  15.0168     35.00
  79.9750  15.0168     29.00
  79.9917  15.0168     25.00
  80.0083  15.0168     19.00
  78.0083  15.0007    259.00
  78.0250  15.0007    301.00
  78.0417  15.0007    341.00
  78.0583  15.0007    337.00
  78.0750  15.0007    387.00
  78.0917  15.0007    315.00
  78.1083  15.0007    283.00
  78.1250  15.0007    279.00
  78.1417  15.0007    283.00
  78.1583  15.0007    265.00
  78.1750  15.0007    247.00
  78.1917  15.0007    241.00
  78.2083  15.0007    237.00
  78.2250  15.0007    233.00
  78.2417  15.0007    227.00
  78.2583  15.0007    221.00
  78.2750  15.0007    215.00
  78.2917  15.0007    211.00
  78.3083  15.0007    213.00
  78.3250  15.0007    241.00
  78.3417  15.0007    253.00
  78.3583  15.0007    253.00
  78.3750  15.0007    213.00
  78.3917  15.0007    179.00
  78.4083  15.0007    175.00
  78.4250  15.0007    171.00
  78.4417  15.0007    167.00
  78.4583  15.0007    167.00
  78.4750  15.0007    171.00
  78.4917  15.0007    167.00
  78.5083  15.0007    165.00
  78.5250  15.0007    163.00
  78.5417  15.0007    161.00
  78.5583  15.0007    161.00
  78.5750  15.0007    163.00
  78.5917  15.0007    165.00
  78.6083  15.0007    171.00
  78.6250  15.0007    177.00
  78.6417  15.0007    193.00
  78.6583  15.0007    267.00
  78.6750  15.0007    441.00
  78.6917  15.0007    359.00
  78.7083  15.0007    397.00
  78.7250  15.0007    435.00
  78.7417  15.0007    367.00
  78.7583  15.0007    465.00
  78.7750  15.0007    577.00
  78.7917  15.0007    535.00
  78.8083  15.0007    417.00
  78.8250  15.0007    373.00
  78.8417  15.0007    255.00
  78.8583  15.0007    235.00
  78.8750  15.0007    217.00
  78.8917  15.0007    201.00
  78.9083  15.0007    189.00
  78.9250  15.0007    179.00
  78.9417  15.0007    171.00
  78.9583  15.0007    167.00
  78.9750  15.0007    175.00
  78.9917  15.0007    181.00
  79.0083  15.0007    195.00
  79.0250  15.0007    189.00
  79.0417  15.0007    201.00
  79.0583  15.0007    225.00
  79.0750  15.0007    381.00
  79.0917  15.0007    433.00
  79.1083  15.0007    305.00
  79.1250  15.0007    247.00
  79.1417  15.0007    227.00
  79.1583  15.0007    215.00
  79.1750  15.0007    205.00
  79.1917  15.0007    191.00
  79.2083  15.0007    193.00
  79.2250  15.0007    299.00
  79.2417  15.0007    293.00
  79.2583  15.0007    161.00
  79.2750  15.0007    179.00
  79.2917  15.0007    165.00
  79.3083  15.0007    139.00
  79.3250  15.0007    135.00
  79.3417  15.0007    131.00
  79.3583  15.0007    131.00
  79.3750  15.0007    145.00
  79.3917  15.0007    179.00
  79.4083  15.0007    139.00
  79.4250  15.0007    117.00
  79.4417  15.0007    113.00
  79.4583  15.0007    109.00
  79.4750  15.0007    105.00
  79.4917  15.0007     99.00
  79.5083  15.0007     85.00
  79.5250  15.0007     75.00
  79.5417  15.0007     73.00
  79.5583  15.0007     73.00
  79.5750  15.0007     75.00
  79.5917  15.0007     73.00
  79.6083  15.0007     67.00
  79.6250  15.0007     67.00
  79.6417  15.0007     63.00
  79.6583  15.0007     55.00
  79.6750  15.0007     51.00
  79.6917  15.0007     49.00
  79.7083  15.0007     49.00
  79.7250  15.0007     47.00
  79.7417  15.0007     45.00
  79.7583  15.0007     43.00
  79.7750  15.0007     37.00
  79.7917  15.0007     33.00
  79.8083  15.0007     35.00
  79.8250  15.0007     35.00
  79.8417  15.0007     35.00
  79.8583  15.0007     47.00
  79.8750  15.0007     45.00
  79.8917  15.0007     41.00
  79.9083  15.0007     47.00
  79.9250  15.0007     37.00
  79.9417  15.0007     29.00
  79.9583  15.0007     31.00
  79.9750  15.0007     27.00
  79.9917  15.0007     23.00
  80.0083  15.0007     19.00
  78.0083  14.9846    259.00
  78.0250  14.9846    257.00
  78.0417  14.9846    347.00
  78.0583  14.9846    345.00
  78.0750  14.9846    325.00
  78.0917  14.9846    307.00
  78.1083  14.9846    295.00
  78.1250  14.9846    291.00
  78.1417  14.9846    289.00
  78.1583  14.9846    311.00
  78.1750  14.9846    285.00
  78.1917  14.9846    253.00
  78.2083  14.9846    235.00
  78.2250  14.9846    227.00
  78.2417  14.9846    223.00
  78.2583  14.9846    219.00
  78.2750  14.9846    215.00
  78.2917  14.9846    211.00
  78.3083  14.9846    205.00
  78.3250  14.9846    207.00
  78.3417  14.9846    215.00
  78.3583  14.9846    217.00
  78.3750  14.9846    223.00
  78.3917  14.9846    195.00
  78.4083  14.9846    179.00
  78.4250  14.9846    175.00
  78.4417  14.9846    167.00
  78.4583  14.9846    165.00
  78.4750  14.9846    165.00
  78.4917  14.9846    165.00
  78.5083  14.9846    165.00
  78.5250  14.9846    163.00
  78.5417  14.9846    161.00
  78.5583  14.9846    159.00
  78.5750  14.9846    163.00
  78.5917  14.9846    165.00
  78.6083  14.9846    169.00
  78.6250  14.9846    173.00
  78.6417  14.9846    183.00
  78.6583  14.9846    245.00
  78.6750  14.9846    419.00
  78.6917  14.9846    417.00
  78.7083  14.9846    429.00
  78.7250  14.9846    519.00
  78.7417  14.9846    383.00
  78.7583  14.9846    411.00
  78.7750  14.9846    479.00
  78.7917  14.9846    503.00
  78.8083  14.9846    415.00
  78.8250  14.9846    365.00
  78.8417  14.9846    265.00
  78.8583  14.9846    249.00
  78.8750  14.9846    237.00
  78.8917  14.9846    199.00
  78.9083  14.9846    185.00
  78.9250  14.9846    175.00
  78.9417  14.9846    167.00
  78.9583  14.9846    165.00
  78.9750  14.9846    169.00
  78.9917  14.9846    177.00
  79.0083  14.9846    193.00
  79.0250  14.9846    191.00
  79.0417  14.9846    201.00
  79.0583  14.9846    219.00
  79.0750  14.9846    403.00
  79.0917  14.9846    411.00
  79.1083  14.9846    319.00
  79.1250  14.9846    301.00
  79.1417  14.9846    247.00
  79.1583  14.9846    235.00
  79.1750  14.9846    205.00
  79.1917  14.9846    195.00
  79.2083  14.9846    179.00
  79.2250  14.9846    227.00
  79.2417  14.9846    191.00
  79.2583  14.9846    159.00
  79.2750  14.9846    147.00
  79.2917  14.9846    145.00
  79.3083  14.9846    167.00
  79.3250  14.9846    137.00
  79.3417  14.9846    129.00
  79.3583  14.9846    123.00
  79.3750  14.9846    131.00
  79.3917  14.9846    151.00
  79.4083  14.9846    125.00
  79.4250  14.9846    109.00
  79.4417  14.9846    101.00
  79.4583  14.9846     97.00
  79.4750  14.9846     97.00
  79.4917  14.9846     93.00
  79.5083  14.9846     85.00
  79.5250  14.9846     75.00
  79.5417  14.9846     79.00
  79.5583  14.9846     79.00
  79.5750  14.9846     83.00
  79.5917  14.9846     79.00
  79.6083  14.9846     77.00
  79.6250  14.9846     69.00
  79.6417  14.9846     63.00
  79.6583  14.9846     57.00
  79.6750  14.9846     61.00
  79.6917  14.9846     59.00
  79.7083  14.9846     51.00
  79.7250  14.9846     43.00
  79.7417  14.9846     43.00
  79.7583  14.9846     41.00
  79.7750  14.9846     37.00
  79.7917  14.9846     33.00
  79.8083  14.9846     39.00
  79.8250  14.9846     45.00
  79.8417  14.9846     43.00
  79.8583  14.9846     51.00
  79.8750  14.9846     51.00
  79.8917  14.9846     47.00
  79.9083  14.9846     49.00
  79.9250  14.9846     35.00
  79.9417  14.9846     29.00
  79.9583  14.9846     25.00
  79.9750  14.9846     21.00
  79.9917  14.9846     19.00
  80.0083  14.9846     17.00
  78.0083  14.9685    247.00
  78.0250  14.9685    251.00
  78.0417  14.9685    297.00
  78.0583  14.9685    357.00
  78.0750  14.9685    355.00
  78.0917  14.9685    343.00
  78.1083  14.9685    341.00
  78.1250  14.9685    333.00
  78.1417  14.9685    327.00
  78.1583  14.9685    351.00
  78.1750  14.9685    337.00
  78.1917  14.9685    291.00
  78.2083  14.9685    261.00
  78.2250  14.9685    239.00
  78.2417  14.9685    229.00
  78.2583  14.9685    223.00
  78.2750  14.9685    219.00
  78.2917  14.9685    209.00
  78.3083  14.9685    205.00
  78.3250  14.9685    201.00
  78.3417  14.9685    197.00
  78.3583  14.9685    197.00
  78.3750  14.9685    203.00
  78.3917  14.9685    193.00
  78.4083  14.9685    179.00
  78.4250  14.9685    175.00
  78.4417  14.9685    171.00
  78.4583  14.9685    167.00
  78.4750  14.9685    165.00
  78.4917  14.9685    163.00
  78.5083  14.9685    163.00
  78.5250  14.9685    163.00
  78.5417  14.9685    163.00
  78.5583  14.9685    159.00
  78.5750  14.9685    159.00
  78.5917  14.9685    167.00
  78.6083  14.9685    171.00
  78.6250  14.9685    175.00
  78.6417  14.9685    177.00
  78.6583  14.9685    211.00
  78.6750  14.9685    309.00
  78.6917  14.9685    475.00
  78.7083  14.9685    397.00
  78.7250  14.9685    505.00
  78.7417  14.9685    397.00
  78.7583  14.9685    335.00
  78.7750  14.9685    419.00
  78.7917  14.9685    485.00
  78.8083  14.9685    425.00
  78.8250  14.9685    403.00
  78.8417  14.9685    277.00
  78.8583  14.9685    253.00
  78.8750  14.9685    241.00
  78.8917  14.9685    193.00
  78.9083  14.9685    181.00
  78.9250  14.9685    171.00
  78.9417  14.9685    163.00
  78.9583  14.9685    161.00
  78.9750  14.9685    165.00
  78.9917  14.9685    171.00
  79.0083  14.9685    201.00
  79.0250  14.9685    199.00
  79.0417  14.9685    203.00
  79.0583  14.9685    231.00
  79.0750  14.9685    349.00
  79.0917  14.9685    455.00
  79.1083  14.9685    369.00
  79.1250  14.9685    391.00
  79.1417  14.9685    255.00
  79.1583  14.9685    227.00
  79.1750  14.9685    227.00
  79.1917  14.9685    215.00
  79.2083  14.9685    193.00
  79.2250  14.9685    175.00
  79.2417  14.9685    167.00
  79.2583  14.9685    161.00
  79.2750  14.9685    151.00
  79.2917  14.9685    169.00
  79.3083  14.9685    177.00
  79.3250  14.9685    139.00
  79.3417  14.9685    127.00
  79.3583  14.9685    121.00
  79.3750  14.9685    121.00
  79.3917  14.9685    133.00
  79.4083  14.9685    113.00
  79.4250  14.9685    103.00
  79.4417  14.9685     97.00
  79.4583  14.9685     93.00
  79.4750  14.9685     89.00
  79.4917  14.9685     83.00
  79.5083  14.9685     83.00
  79.5250  14.9685     81.00
  79.5417  14.9685     85.00
  79.5583  14.9685     87.00
  79.5750  14.9685     87.00
  79.5917  14.9685     89.00
  79.6083  14.9685     77.00
  79.6250  14.9685     71.00
  79.6417  14.9685     63.00
  79.6583  14.9685     65.00
  79.6750  14.9685     67.00
  79.6917  14.9685     55.00
  79.7083  14.9685     47.00
  79.7250  14.9685     47.00
  79.7417  14.9685     45.00
  79.7583  14.9685     41.00
  79.7750  14.9685     37.00
  79.7917  14.9685     37.00
  79.8083  14.9685     41.00
  79.8250  14.9685     47.00
  79.8417  14.9685     55.00
  79.8583  14.9685     57.00
  79.8750  14.9685     53.00
  79.8917  14.9685     47.00
  79.9083  14.9685     43.00
  79.9250  14.9685     39.00
  79.9417  14.9685     33.00
  79.9583  14.9685     25.00
  79.9750  14.9685     19.00
  79.9917  14.9685     17.00
  80.0083  14.9685     13.00
  78.0083  14.9524    241.00
  78.0250  14.9524    245.00
  78.0417  14.9524    263.00
  78.0583  14.9524    355.00
  78.0750  14.9524    345.00
  78.0917  14.9524    359.00
  78.1083  14.9524    367.00
  78.1250  14.9524    373.00
  78.1417  14.9524    377.00
  78.1583  14.9524    389.00
  78.1750  14.9524    345.00
  78.1917  14.9524    315.00
  78.2083  14.9524    301.00
  78.2250  14.9524    297.00
  78.2417  14.9524    277.00
  78.2583  14.9524    255.00
  78.2750  14.9524    237.00
  78.2917  14.9524    217.00
  78.3083  14.9524    203.00
  78.3250  14.9524    199.00
  78.3417  14.9524    195.00
  78.3583  14.9524    193.00
  78.3750  14.9524    191.00
  78.3917  14.9524    185.00
  78.4083  14.9524    179.00
  78.4250  14.9524    175.00
  78.4417  14.9524    171.00
  78.4583  14.9524    169.00
  78.4750  14.9524    167.00
  78.4917  14.9524    165.00
  78.5083  14.9524    163.00
  78.5250  14.9524    161.00
  78.5417  14.9524    163.00
  78.5583  14.9524    159.00
  78.5750  14.9524    157.00
  78.5917  14.9524    159.00
  78.6083  14.9524    167.00
  78.6250  14.9524    171.00
  78.6417  14.9524    175.00
  78.6583  14.9524    197.00
  78.6750  14.9524    247.00
  78.6917  14.9524    439.00
  78.7083  14.9524    349.00
  78.7250  14.9524    477.00
  78.7417  14.9524    361.00
  78.7583  14.9524    305.00
  78.7750  14.9524    363.00
  78.7917  14.9524    477.00
  78.8083  14.9524    429.00
  78.8250  14.9524    393.00
  78.8417  14.9524    281.00
  78.8583  14.9524    227.00
  78.8750  14.9524    239.00
  78.8917  14.9524    189.00
  78.9083  14.9524    175.00
  78.9250  14.9524    167.00
  78.9417  14.9524    161.00
  78.9583  14.9524    159.00
  78.9750  14.9524    163.00
  78.9917  14.9524    165.00
  79.0083  14.9524    193.00
  79.0250  14.9524    199.00
  79.0417  14.9524    199.00
  79.0583  14.9524    223.00
  79.0750  14.9524    343.00
  79.0917  14.9524    465.00
  79.1083  14.9524    459.00
  79.1250  14.9524    425.00
  79.1417  14.9524    263.00
  79.1583  14.9524    243.00
  79.1750  14.9524    321.00
  79.1917  14.9524    321.00
  79.2083  14.9524    247.00
  79.2250  14.9524    185.00
  79.2417  14.9524    165.00
  79.2583  14.9524    159.00
  79.2750  14.9524    155.00
  79.2917  14.9524    171.00
  79.3083  14.9524    167.00
  79.3250  14.9524    149.00
  79.3417  14.9524    127.00
  79.3583  14.9524    117.00
  79.3750  14.9524    113.00
  79.3917  14.9524    129.00
  79.4083  14.9524    111.00
  79.4250  14.9524    101.00
  79.4417  14.9524     99.00
  79.4583  14.9524    103.00
  79.4750  14.9524     95.00
  79.4917  14.9524     91.00
  79.5083  14.9524     97.00
  79.5250  14.9524     89.00
  79.5417  14.9524     97.00
  79.5583  14.9524     91.00
  79.5750  14.9524     81.00
  79.5917  14.9524     77.00
  79.6083  14.9524     71.00
  79.6250  14.9524     69.00
  79.6417  14.9524     67.00
  79.6583  14.9524     69.00
  79.6750  14.9524     65.00
  79.6917  14.9524     55.00
  79.7083  14.9524     49.00
  79.7250  14.9524     57.00
  79.7417  14.9524     55.00
  79.7583  14.9524     49.00
  79.7750  14.9524     47.00
  79.7917  14.9524     41.00
  79.8083  14.9524     49.00
  79.8250  14.9524     51.00
  79.8417  14.9524     53.00
  79.8583  14.9524     51.00
  79.8750  14.9524     47.00
  79.8917  14.9524     37.00
  79.9083  14.9524     35.00
  79.9250  14.9524     33.00
  79.9417  14.9524     31.00
  79.9583  14.9524     27.00
  79.9750  14.9524     25.00
  79.9917  14.9524     19.00
  80.0083  14.9524     11.00
  78.0083  14.9363    235.00
  78.0250  14.9363    237.00
  78.0417  14.9363    241.00
  78.0583  14.9363    281.00
  78.0750  14.9363    301.00
  78.0917  14.9363    347.00
  78.1083  14.9363    337.00
  78.1250  14.9363    361.00
  78.1417  14.9363    389.00
  78.1583  14.9363    427.00
  78.1750  14.9363    387.00
  78.1917  14.9363    341.00
  78.2083  14.9363    303.00
  78.2250  14.9363    295.00
  78.2417  14.9363    281.00
  78.2583  14.9363    261.00
  78.2750  14.9363    243.00
  78.2917  14.9363    221.00
  78.3083  14.9363    211.00
  78.3250  14.9363    201.00
  78.3417  14.9363    195.00
  78.3583  14.9363    193.00
  78.3750  14.9363    189.00
  78.3917  14.9363    183.00
  78.4083  14.9363    181.00
  78.4250  14.9363    177.00
  78.4417  14.9363    173.00
  78.4583  14.9363    171.00
  78.4750  14.9363    169.00
  78.4917  14.9363    167.00
  78.5083  14.9363    163.00
  78.5250  14.9363    161.00
  78.5417  14.9363    159.00
  78.5583  14.9363    157.00
  78.5750  14.9363    157.00
  78.5917  14.9363    155.00
  78.6083  14.9363    155.00
  78.6250  14.9363    165.00
  78.6417  14.9363    169.00
  78.6583  14.9363    183.00
  78.6750  14.9363    205.00
  78.6917  14.9363    357.00
  78.7083  14.9363    341.00
  78.7250  14.9363    461.00
  78.7417  14.9363    317.00
  78.7583  14.9363    319.00
  78.7750  14.9363    337.00
  78.7917  14.9363    405.00
  78.8083  14.9363    429.00
  78.8250  14.9363    415.00
  78.8417  14.9363    313.00
  78.8583  14.9363    231.00
  78.8750  14.9363    263.00
  78.8917  14.9363    187.00
  78.9083  14.9363    173.00
  78.9250  14.9363    163.00
  78.9417  14.9363    153.00
  78.9583  14.9363    157.00
  78.9750  14.9363    159.00
  78.9917  14.9363    161.00
  79.0083  14.9363    191.00
  79.0250  14.9363    209.00
  79.0417  14.9363    191.00
  79.0583  14.9363    209.00
  79.0750  14.9363    307.00
  79.0917  14.9363    469.00
  79.1083  14.9363    485.00
  79.1250  14.9363    387.00
  79.1417  14.9363    307.00
  79.1583  14.9363    285.00
  79.1750  14.9363    399.00
  79.1917  14.9363    363.00
  79.2083  14.9363    241.00
  79.2250  14.9363    193.00
  79.2417  14.9363    173.00
  79.2583  14.9363    201.00
  79.2750  14.9363    167.00
  79.2917  14.9363    173.00
  79.3083  14.9363    169.00
  79.3250  14.9363    153.00
  79.3417  14.9363    129.00
  79.3583  14.9363    135.00
  79.3750  14.9363    113.00
  79.3917  14.9363    107.00
  79.4083  14.9363    105.00
  79.4250  14.9363    103.00
  79.4417  14.9363    103.00
  79.4583  14.9363    107.00
  79.4750  14.9363    105.00
  79.4917  14.9363     99.00
  79.5083  14.9363     97.00
  79.5250  14.9363     95.00
  79.5417  14.9363     99.00
  79.5583  14.9363     89.00
  79.5750  14.9363     81.00
  79.5917  14.9363     79.00
